slug_or_id,score,in_gd4h,topic
4019-courtry,0.16645621,False,89
3461-vitrolles,0.16579004,False,89
3932-chadrac,0.16558975,False,89
2932-rosiere,0.16516094,False,89
a-oger,0.16356143,False,84
indeminites-des-elus-locaux-de-trelaze-nd,0.16356143,False,84
3572-ales-mons,0.1634899,False,89
zone-30-tm,0.16273889,False,84
3591-chilly-mazarin,0.16142805,False,89
3958-meulan-en-yvelines,0.16113049,False,89
2935-marguerittes,0.16111378,False,89
3875-salaise-sur-sanne,0.16055225,False,89
3349-mauguio,0.15983725,False,89
zone-fao-de-peche-30378680,0.15854417,True,84
3046-la-motte-servolex,0.1584763,False,89
zones-inondables-a-martigues,0.1576569,False,84
assemblee-des-territoires-territoires-vecus,0.15746403,False,84
quartiers-auxerre,0.15681572,False,84
3455-marquise,0.15663236,False,89
4040-chalons-rolland,0.15611939,False,89
3759-jeumont,0.1557391,False,89
3074-montaubant-paris,0.15559486,False,89
3655-beaune-verottes,0.15515058,False,89
prive-zone-de-chalandise-gouraud,0.1545273,False,84
3791-montelimar,0.15399168,False,89
essences-dans-les-forets-cors,0.15391201,False,84
dechetteries,0.15320094,False,84
grille-regionale-au-pas-de-250m-idf,0.15157998,False,84
4099-voisins,0.15155604,False,89
3905-soisson,0.15154026,False,89
intercommunalites-epci,0.15078518,False,84
arceaux-a-velo,0.14939031,False,84
les-unions-de-quartier,0.14937189,False,84
lieux-de-culte-a-issy-les-moulineaux,0.14763615,False,84
3688-gaineville,0.14740452,False,89
delimitation-des-20-quartiers-4,0.14717105,False,84
arrondissements-de-marseille,0.14684804,False,84
arrondissements-de-marseille-nd,0.14684804,False,84
perimetres-de-protection-du-territoire-site-unesco-val-dorleans,0.14681637,False,84
emplacement-des-cimetieres-metz,0.14642729,False,84
3462-mont-de-marsan,0.14625537,False,89
3569-torcy-champs,0.14592601,False,89
3649-noeux-les-mines,0.14569154,False,89
3609-roinville,0.14400327,False,89
3398-foix-espagne,0.14361362,False,89
3695-dainville,0.14357957,False,89
waterrower,0.14330567,False,89
2939-gujan-mestras,0.1427585,False,89
quartiers-1,0.14254998,False,84
permanences-quartiers-elus-blagnac,0.14221865,False,84
poles-territoriaux-tm,0.1421586,False,84
poles-territoriaux,0.1421586,False,84
3289-pau-jean-mermoz,0.14178735,False,89
foret-descoublac-secteurs,0.14174742,False,84
le-relay-du-chasteau,0.14158872,False,89
3795-evreux,0.14123939,False,89
perimetres-de-protection-du-territoire-zone-de-protection-unesco-val-dorleans,0.14043674,False,84
territoire-de-chasse-de-martigues,0.13932319,False,84
aires-de-covoiturage-en-gironde1,0.13922922,False,84
aires-de-covoiturage-en-gironde-2,0.13922922,False,84
aires-de-covoiturage-en-gironde-1,0.13922922,False,84
sanisettes-5,0.13920198,False,84
garage-loue-automobiles,0.13883306,False,452
fabriques-de-territoire,0.13848333,False,84
ilevia-abris-a-velos,0.138221,False,84
aires-pietonnes-tm,0.13765097,False,84
emplacement-des-dechetteries-3,0.13685608,False,84
garage-mecasud,0.1367181,False,452
3380-sete,0.13661942,False,89
irve-z-e-n-annecy,0.13632497,False,89
3676-chateauneuf-les-martigues,0.13630958,False,89
garage-gois-automobile,0.13624349,False,452
borne-eleec-publique,0.13542625,False,89
garage-gois-automobiles,0.1353656,False,452
garage-chambault-sarl-2,0.1350548,False,452
garage-chambault-sarl-1,0.1350548,False,452
garage-du-colombier,0.13435097,False,452
pays-du-departement-de-la-manche,0.13429144,False,84
3548-le-mans,0.13383454,False,89
3548-le-mans-1,0.13383454,False,89
garage-pochet,0.1337938,False,452
delimitation-des-cantons-3,0.1331074,False,84
ecoles-elementaires-blagnac,0.1328152,False,84
emplacement-des-canisites,0.13252719,False,84
regions-simplified-by-geoapi,0.13153943,False,84
3915-courseuilles-sur-mer,0.13096495,False,89
3707-saint-maur,0.1306456,False,89
3134-serignan,0.13037246,False,89
zone-maritime-30378727,0.130353,True,84
garage-beaudouin,0.12928087,False,452
c2023-sbep-001,0.12849197,False,84
garage-mecanique-2000-1,0.12848541,False,452
garage-mecanique-2000,0.12848541,False,452
3743-aire-sur-adour,0.12754795,False,89
rangee-cimetiere-metz,0.12735912,False,84
4096-saint-germain-corbeil,0.12658721,False,89
3551-boussy-saint-antoine,0.12528093,False,89
garage-horizon-automobiles,0.1252544,False,452
jeu-de-donnees-c-car,0.12497886,False,89
garage-zawieja,0.1244311,False,452
batiments-publics-evry-courcouronnes,0.123809814,False,84
3117-vaison-la-romaine,0.12372751,False,89
garage-croix-st-ladre,0.12362534,False,452
ecoles-maternelles-blagnac,0.123296924,False,84
garage-saint-aubin,0.12211272,False,452
zones-bleues-tm,0.12196697,False,84
3741-croissy-beaubourg,0.121483244,False,89
garage-serva,0.12111484,False,452
3670-montigny,0.12091812,False,89
parcellaire-de-1830-toulouse,0.1206978,False,84
3557-fontenay-le-vicomte,0.12066469,False,89
domaines-rge,0.12040473,False,84
garage-santamaria,0.11988072,False,452
faits-constates-zone-gendarmerie-00000000,0.119504906,False,84
recensement-des-plages-a-anglet,0.11811288,False,84
morbihan-habitat-1,0.11787381,False,84
lieux-de-cultes-a-issy-les-moulineaux,0.11594491,False,84
parcellaire-de1830-tm,0.11561228,False,84
parcellaire-de-1680-tm,0.11561228,False,84
cimetieres-blagnac,0.11533213,False,84
aires-de-covoiturage-3,0.11504807,False,84
limites-des-conseils-de-territoire,0.11398371,False,84
panneaux-zone-30,0.11390603,False,84
territoires-en-mouvement-n5-30382866,0.11388642,False,84
2936-saint-ambroix,0.113749795,False,89
section-cimetiere-metz,0.113732114,False,84
ecodef-235-lieux-de-memoire,0.11360903,False,84
theatre-tm,0.11338408,False,84
bethune-quartiers-et-zones,0.113039866,False,84
taux-de-fiscalite-directe-locale-par-region-2001-2009-nd,0.11244602,False,84
taux-fiscalite-2001-2009,0.11244602,False,84
hebergement-marchand-poids-territoire-cors,0.11236204,False,84
artistes-laboureurs-par-region,0.11209025,False,84
defibrillateurs-de-houplin-ancoisne,0.11185212,False,84
unicap-garage-des-2-caps,0.11159477,False,452
occupation-physique-du-territoire-insee-nd,0.11115244,False,84
occupation-physique-du-territoire-insee,0.11115244,False,84
ports-de-lherault,0.11046787,False,84
territoires-en-mouvement-n2-30382835,0.10986969,False,84
borne-garage-delecrin,0.1098219,False,452
aires-de-livraison-tm,0.10960592,False,84
canisites-angers,0.10959507,False,84
zones-de-loisirs,0.10936132,False,84
places-pmr,0.109025694,False,84
unicap-garage-floret,0.10851877,False,452
bassins-de-mobilite-en-occitanie,0.107647866,False,84
departments-simplified-by-geoapi,0.106861934,False,84
confinement-commerces-de-proximite-ouverts-evry-courcouronnes,0.106411695,False,84
les-aires-de-jeux-a-roubaix,0.1052162,False,84
3845-guitancourt,0.10517958,False,89
territoires-en-mouvement-n1-30382864,0.10430102,False,84
territoires-en-mouvement-n4-30382960,0.10430102,False,84
declaration-de-verdissement-de-flotte,0.10427322,False,89
garage-du-palais,0.10303001,False,452
ilevia-gamme-tarifaire,0.10276503,False,89
scache-garage-de-la-senia,0.10235535,False,452
chalon-en-champagne,0.10155886,False,89
reseau-bt-souterrain-sorea-kml,0.10150206,False,84
toutounets-a-antibes,0.10124199,False,84
researchalps,0.10068613,False,84
les-reserves-de-chasse-en-corse-cors,0.09994415,False,84
score-inclusion-financiere-regions,0.09875571,False,84
3780-saint-paul-les-dax,0.09856813,False,89
faits-constates-zone-police-00000000,0.09846804,False,84
bilan-reconversion-00000000,0.09845383,False,89
medecins-generalistes,0.098178126,False,84
aide-la-presse-hebdomadaire-r-gionale-en-2012,0.09816268,False,84
aide-a-la-presse-hebdomadaire-regionale-en-2012-nd,0.09816267,False,84
campings,0.09796984,False,84
centres-de-vaccination-toulouse,0.09648041,False,84
recapitulatif-depenses-personnel-2013,0.09644878,False,89
recapitulatif-depenses-personnel-2013-nd,0.09644878,False,89
covid-gua,0.0948043,False,84
capb-contour-du-pays-basque,0.09462904,False,84
restauration-a-emporter-ou-a-livrer,0.094518736,False,89
borne-a-verre-3,0.0926557,False,84
antennes-de-la-region-des-pays-de-la-loire,0.092379525,False,84
centres-de-vaccination-tm,0.09205511,False,84
donn-es-relatives-l-environnement-strasbourg,0.090818375,False,84
donnees-relatives-a-l-environnement-a-strasbourg-nd,0.090818375,False,84
reutilisations-2,0.090797186,False,89
structures-labellisees-spo-2013-cors,0.08979668,False,84
garage-du-centre,0.08955613,False,452
camping-la-vetta,0.08426301,False,84
lieux-de-covoiturage-organisation-nant-resilience,0.083257996,False,84
dependances-bleues,0.08287385,False,89
p-r-jean-vilar-1,0.08117112,False,84
auto-service-muret,0.08058708,False,452
mollusques-bivalves-vivants-live-bivalve-molluscs,0.07979531,True,84
alignement-particulier-des-constructions-plui,0.07870679,False,84
c2020-sbep-049,0.078289546,False,84
camping-sole-e-vista,0.0774211,False,84
novotel-demeure-de-campagne-maffliers,0.077129215,False,84
borne-cahors-boxeo-ac-pour-bf-autoparts,0.076849826,False,452
bird,0.07530558,False,84
les-centres-medico-psychologiques,0.07338774,False,84
limites-de-facades-3,0.07321827,False,84
principaux-equipements-de-la-marine-nationale-564781,0.07287188,False,84
logis-cheval-blanc,0.07196986,False,452
plages-de-nouvelle-aquitaine-1,0.07073927,False,84
rentree-2023-2024,0.06937358,False,89
anneis-oeuvre-de-le-misericorde-filmatik-garage-j-durand-automobiles-red-and-white-les-jeunes-pousses-les-jeunes-pousses-iferro-keolis-monsieur-gerald-baldo,0.06488673,False,452
consommation-des-menages-en-video-a-la-demande,0.06409665,False,89
taille-minimale-des-poissons-peches-en-mer-30379104,0.05606305,True,84
passion-flamme,0.04364273,False,452
